"bathrooms","bedrooms","created","description","display_address","latitude","longitude","price","street_address","interest_level","elevator","cats_allowed","hardwood_floors","dogs_allowed","doorman","dishwasher","no_fee","laundry_in_building","fitness_center","pre-war","laundry_in_unit","roof_deck","outdoor_space","dining_room","high_speed_internet","balcony","swimming_pool","new_construction","terrace","exclusive","loft","garden_patio","wheelchair_access","common_outdoor_space"
1.0,0,"2016-04-07 05:41:16","This beautiful, ample studio is conveniently located just 2 blocks from the 74th St Roosevelt Ave 7/E/M/F/R train station; placing you a brief 15 minute train ride away from Manhattan!<br /><br />This transportation hub also holds the Victor Moore Bus Terminal which gives you access to the Q33, Q49, Q47, Q32, Q70 and Q53 buses; granting you an easy commute to the LaGuardia Airport and all of Queens!<br /><br />This gem is bursting with sunlight and boasts hardwood floors, high ceilings, great living space, an incredible walk-in closet, a pristine bathroom and a beautiful eat-in kitchen complete with granite countertops, stainless steel appliances including a microwave and a dining area. The well maintained building housing this unit even features a live-in super and is pet friendly!<br /><br />Call/text exclusive agent David Soria at 056-504-9406 or email kagglemanager@renthop.com to schedule a private viewing today<p><a  website_redacted ","73rd St.",40.7442,-73.8925,1750,"41-26 73rd St.","low",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-06-29 01:29:09","Easy Access and Easy approval. Feel free to call or email me with any questions or to schedule a private showing of this unit. I also have several other similar units in the surrounding area ","Arden Street",40.8618,-73.9268,1400,"25 Arden Street","low",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-22 02:36:31","CooperCooper.com :: Web ID #160274; Access 1000s of Unique Listings Online; APARTMENT FEATURES: Dishwasher, Granite Kitchen, High Ceilings, Central A/C, Wood Floors; BUILDING AMENITIES: Rental, Post-War, Mid-Rise, Doorman, Concierge, Elevator, Gym, Swimming Pool, Laundry Room, Roof Deck, Pets Allowed, Lounge, Storage Room; AREA/NEIGHBORHOOD: East River Promenade, Juniors Bakery, Cafe Petisco, Pathmark, Essex Street Market, Seward Park, Access to the M22, M14, M09, Access to the B/D/F/J/M/Z; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials","Chrystie Street",40.7233,-73.9915,6445,"229 Chrystie Street","low",1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-26 12:13:20","LOCATION IS EVERYTHING with this large one bedroom apartment located on 71st street off PARK AVE... features updated kitchen, hardwood floors, high ceilings, on lovely block close to subway.. UNBEATABLE VALUE!!!

** Call JAMAL to view this apartment: 1-983-877-1571 **

** I have thousands of apartments available all over the city, I can help you find a great place with no hassle!!!","117 east 71st street",40.7702,-73.964,2900,"117 east 71st street","low",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-19 01:39:23","","Eleventh Avenue",40.7522,-74.0042,8257,"282 Eleventh Avenue","low",1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,"2016-04-22 02:50:22","SpaciousA StudioA Apartment in Modern New Development! This unit features stainless steel appliances including dishwasher,A granite countertops, hardwoodA floors, individually controlled heating/cooling, high ceilings, video intercom, large windows, and plenty of closet space. Modern new elevator building with clean cube digital doormanA service, laundry facility, and bicycle storage available. Rent includes heat, hot water, and cooking gas. A newA rent stabilized studio located on 5th Avenue!Rent Stabilized: Maximum Income Cap $111,125, Maximum 1 (One) OccupantCall 747-575-4675 or Email kagglemanager@renthop.com for more info and to schedule a viewingOpen House: Tuesdays and Thursdays 6 pmA - 8 pm, Saturdays 12 pm - 2 pmPlease contact the super, Gustavo, at (747-575-4675 for access","1465 Fifth Avenue",40.8021,-73.945,2024,"1465 Fifth Avenue","low",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,"2016-04-13 03:08:45","Great Location, Around the Corner from 86 St Express 2/3 Trains!!!<br /><br />Hardwood Floors and High Ceiling<br /><br />Call or email Lucas for an exclusive showing of this and many more listings in NYC.<br /><br /><br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 82 Street",40.7765,-73.9571,2950,"158 E 82 Street","low",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,"2016-04-22 05:53:34","***Amazing 3 Bedroom*** This apartment just hit the market!!!Apartment features: -sun drenched apartment - modern appliances - great space - freshly tiled bathroom - polished hardwood flooring For immediate viewing contact Nicoletta 449-593-7152 anytime!<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","West 50th Street",40.7643,-73.9905,4495,"439 West 50th Street","medium",0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,"2016-04-13 03:26:29","+ This is a 3 Bedrooms 2 Full Baths apartment in a well-maintained Upper East Side building! NO FEE and 1 MONTH FREE as well!<br /><br />+ Extensive Floor to Ceiling Gut Renovation! Brand New and Never Lived-In!<br /><br />+ Featuring Polished Ebony Hardwood Floors, High Ceiling, Exposed Brick, Handsome Crown Moldings and Recessed Lighting Throughout the Home!<br /><br />+ New Kitchen with Carrara Marble Counter-Tops, Cherry Wood Cabinets, Brand New Stainless Steel Appliances, including Dishwasher and Microwave Oven<br /><br />+ 2 Full Bath with Beautiful Herringbone Tile Work and Intricate Blue Mosaic Inlay<br /><br />+ In-Unit Bosch Washer and Dryer<br /><br />+ Plenty of Neighborhood Attractions, including The Meatball Shop, Dallas BBQ, Maison Kayser, Food Emporium, Bareburger and More?<br /><br />+ Call/Text Lucas To See This Unique Home and Other Residences Across New York City!<br /><br />+ ????- ?? - ???<br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 75 Street",40.7701,-73.955,5300,"339 E 75 Street","low",0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,"2016-06-12 11:42:23","        We don't have a description for this building yet.<br /><br />Please contact, If interested<br />Or,<br />For all listings visit our website www.NYCRentalMarket.com","Avenue A",40.73,-73.9804,3695,"218 Avenue A","low",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,"2016-04-13 02:24:24","Beautifully renovated TRUE 3 BEDROOM unit in Chelsea, BEST DEAL. Great natural light. Separate kitchen features marble counter tops. Spacious marble bathroom and building features an elevator/laundry. Conveniently located near the A, C, E, 1, 2, 3, B, D, F, M, and L subway lines. Short walk to Madison Square, Union Square, Hudson River Park, and the High Line. Easy commute to NYU, New School, and FIT. Contact Nathan 978-329-9727 to schedule a private showing!!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ","West 19th Street",40.7423,-73.9995,4950,"264 West 19th Street","low",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,"2016-04-08 03:09:15","THE HEART OF NYC- THE CENTER OF ATTENTION- THE LUXURY OF CONVENIENCE NO MATTER WHAT DIRECTION YOU TAKE!BEAUTIFUL MASSIVE POST WAR BUILDING WITH 24 HOUR DOORMAN & CONCIERGE- LAUNDRY FACILITIES- STEPS FROM SUBWAY, RESTAURANTS,SUBWAY, VALET & SHOPPING CENTERS, BARS, LOUNGES.<br /><br />Immaculate Flex 2 Bedroom:-Just Renovated-Super Sunny-Truly Massive living room with windows at the beginning of the living room and at the end (No Exaggeration) You can EASILY fit a King Size bed in the flex with dresser and still have a HUGE living room. -Just Renovated Granite kitchen with stainless steel appliances.-Classy Trump Style bathroom with floor to ceiling Italian Marble.-SPRAWLING Bedroom with tons of closet space.-Tons of Storage space all over the apartment.-Gas, Water, Heat, & Electric ALL INCLUDED (You can even control it)<br /><br /><br /><br />TO SECURE A PRIVATE VIEWING CONTACT AFIK, EMAIL: kagglemanager@renthop.com CELL: 056-851-9308 NOT WHAT YOUR LOOKING FOR? STRESS NO MORE! WITH ACCESS TO ALL NYC LISTINGS I WILL WORK 24/7 TO FIND YOU THE APARTMENT YOU CAN FINALLY CALL ""HOME""! CALL/TEXT/EMAIL ANYTIME ANY DAY!<p><a  website_redacted ","W 45 St.",40.7595,-73.9887,2895,"301 W 45 St.","low",1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,"2016-04-09 01:41:37","","East 33rd Street",40.7456,-73.9797,3150,"141 East 33RD Street","low",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-06 06:38:39","Located between Manhattan's Chelsea and NoMad neighborhoods, Beatrice is a sleek tower perched atop the Eventi Hotel offering exquisite apartments starting on the 26th floor. With gracious layouts, ultra-luxurious interior appointments and iconic river and city views through expansive walls of windows, Beatrice represents a new level of sophisticated city living. Amenities include a 24-hour concierge, fitness center, yoga studio and an exclusive Cloud Lounge and sun deck. Residents will also enjoy on-site hotel amenities including farm-to-table restaurant, Humphrey, and a dynamic urban park space featuring seasonal art installations and events.Contact Jordan (151-293-3086 or kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","West 29th Street",40.7468,-73.9903,7460,"105 West 29th Street","low",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,"2016-04-24 04:30:16","- 24/7 Doorman and Concierge, State of the Art Fitness Center, Resident Lounge and Rooftop Deck w/ wifi Access, Billiards Room, Bike Room, On-site Valet Service, Laundry Room and Parking Garage.<br /><br />- Spacious Three Bedroom Conversion, Ample Closet Space, Windows in all bedrooms, Plenty of Natural Light, South Facing Views, Upgraded Kitchen w/ Premium Wood Cabinets, Stainless Steel Appliances, Granite Counter Top, Washer and Dryer in apartment. - One Block from NYC Subway Station (A,C,E) and Citi Bike Station. - Pets Ok! - *net effective rent advertised (one month free on 16 month lease) and No Broker Fee! - Availabilities can change frequently and without notice. Please call to check current available apartments. You can reach me directly at 441-683-4354<br /><br /><br /><br /><p><a  website_redacted ","West 33rd Street",40.7518,-73.9944,6023,"315 West 33rd Street","low",1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,"2016-06-14 12:35:42","ACTUAL APT. PHOTOS  - IN UNIT LAUNDRY <br/><br/>Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","W 109 Street",40.8035,-73.9663,3200,"251 W 109 Street","low",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,"2016-04-28 06:10:31","BRAND NEW studio apartment. Gourmet kitchen equipped with custom cabinets, stainless steel appliances including dishwasher and microwave. Bright, quiet, hardwood floors and high ceilings.<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","Oxford Avenue",40.887,-73.9088,1495,"3615 Oxford Avenue","medium",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-09 01:29:54","Beautiful Brand New Renovations!One bedroom in awesome E. Greenwich Village area. Granite countertops, full-sized stainless steel appliances, dishwasher, and breakfast bar. Recessed lighting and tons of natural light streaming into the unit. Hardwood floors throughout, renovated marble bathroom, closets in living area and bedroom. Large windows, freshly painted, high ceilings. In a very hip area packed with great restaurants and bars. For an immediate response, and to schedule a private viewing of this unit, please call, text or e-mail Jahma today. ","East 10th Street",40.7279,-73.9829,2895,"284 East 10th Street","low",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-06 06:47:46","<p><a  website_redacted ","West 48th Street",40.7637,-73.9937,2095,"514 West 48th Street","low",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-22 05:24:54","Presenting our newest 1 bedroom 1 bathroom Lexington ave unit. Located in the mid 60's with fantastic exposure to all transportation, this unit has hardwood through out, a stainless steel open concept kitchen with granite counter tops and  a beautiful marble tiled bathroom. Contact me to schedule a viewing Brandon Reese-Nelson kagglemanager@renthop.com 573-672-6199.<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","East 63rd Street",40.7634,-73.9638,3875,"220 East 63rd Street","low",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-06 07:26:47","1 Bedroom / 1 Bathroom apartment with eastern exposure, overlooking the stunning landscaped courtyard. Apartment features a loft style living space with an open kitchen, equipped with top-of-the-line appliances, great closet space and full capacity washer/dryer. <br /><br />BUILDING AMENITIESBike RoomChildren's PlayroomCold StorageConciergeGarage ParkingGymLaundry in BuildingGreen BuildingMedia RoomPackage RoomParking AvailableSmoke-freeStorage AvailableLISTING AMENITIESWaterfrontOUTDOOR SPACEGardenPatioRoof Deck<br /><br />For More Information and Private Showing's Please Contact Chris:Phone: 137-770-6997Email: kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ","Washington Street",40.7243,-74.0103,5395,"456 Washington Street","low",1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,"2016-04-13 05:57:01","NO FEE!! SORTH FACING ---- KING SIZE 1-BR ----WALK IN CLOSET--- SS KITCHEN----ASAPSOUTH FACING!! CHARMING MID-RISE ELEVATOR BUILDING WITH LAUNDRY ON-SITE, SUPER AVAILABLE 24/7!! GREAT EXPOSURE RECEIVES GREAT LIGHT. SEPARATE KITCHEN WILL GET BRAND NEW STAINLESS STEEL APPLIANCES INCLUDING DISHWASHER, HUGE LIVING SPACE (25 FT LONG) KING SIZE BEDROOM WILL FIT A WHOLE KING BEDROOM SET plus 1- HUGE WALK-IN CLOSET & 1- DOUBLE DOOR CLOSET. (tons of closets space 5-6 closet in total) TENANT JUST MOVED- SPACE IS BEING CLEANED AND PAINTED, READY TO MOVE IMMEDIATELY. PHOTOS FROM COMPARABLE UNIT IN THE BUILDING.FOR VIEWING CALL/TEXT ME NATHAN 500-405-7922<br/><br/><br/><br/><br/><br/><p><a  website_redacted ","East 21st Street",40.7364,-73.9809,2695,"315 East 21st Street","high",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-08 02:27:29","ACTUAL APT. PHOTOS - Doorman - Elevator - Laundry <br/><br/>Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","W 48 Street",40.7638,-73.994,3950,"520 W 48 Street","medium",1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-28 06:08:51","1 bedroom big apartment,very bright and nice big windows ,hardwood floors,open concept living-dinning area,full kitchen,new renovated full bathroom with tub,a lot of closets and storage space.<br /><br />midtown west with a lot of restaurants ,bars and shops ,the best grocery's in the area, 2 min from subway station 57th street,5 min a away from Broadway ,restaurant Row and Time square,2 min a way from legendary Central Park and 5th Avenue (shopping district).<br /><br />As a long time resident of Midtown West, I am an expert in the neighborhood and I have access to the most beautiful apartments. Call or email today so we can find your new home<br /><br /><p><a  website_redacted ","West 54th Street",40.764,-73.9819,3450,"205 West 54th Street","low",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
